Request_ID,Timestamp,Service,Environment,Region,HTTP_Method,Status_Code,Latency_ms,CPU_Usage_pct,Payload_KB
REQ-01756,2026-02-19 12:53:00,Payment Service,Production,Mumbai,POST,200,374.0,2.46,234
REQ-01757,2026-05-25 06:26:00,Payment Service,Production,Mumbai,GET,200,268.0,1.7,106
REQ-01758,2026-02-06 19:45:00,API Gateway,Production,Mumbai,PUT,200,129.4,3.23,451
REQ-01759,2026-03-14 10:54:00,Notification Service,Production,Mumbai,GET,200,350.4,2.72,33
REQ-01760,2026-01-08 13:26:00,API Gateway,Staging,Mumbai,GET,500,400.0,3.38,378
REQ-01761,2026-01-24 07:45:00,Notification Service,Production,Bangalore,GET,200,315.7,3.21,182
REQ-01762,2026-02-05 10:39:00,Payment Service,Production,Mumbai,GET,200,330.6,3.24,436
REQ-01763,2026-06-25 06:43:00,Auth Service,Production,Hyderabad,DELETE,200,104.3,0.94,106
REQ-01764,2026-03-13 14:03:00,Payment Service,Production,Mumbai,GET,404,503.4,0.26,88
REQ-01765,2026-01-24 18:56:00,Auth Service,Staging,Mumbai,GET,503,322.3,1.68,397
REQ-01766,2026-01-26 01:19:00,User Service,Production,Hyderabad,GET,200,267.1,2.29,387
REQ-01767,2026-03-27 14:33:00,User Service,Production,Pune,DELETE,200,231.3,0.27,45
REQ-01768,2026-03-21 06:45:00,API Gateway,Production,Mumbai,POST,200,238.6,1.55,37
REQ-01769,2026-05-09 07:10:00,Auth Service,Production,Mumbai,POST,400,176.0,3.05,278
REQ-01770,2026-04-17 15:12:00,Auth Service,Production,Mumbai,GET,200,183.4,1.33,80
REQ-01771,2026-05-04 01:09:00,User Service,Production,Bangalore,POST,201,287.9,2.13,208
REQ-01772,2026-03-29 21:06:00,API Gateway,Staging,Bangalore,PUT,503,218.2,1.7,73
REQ-01773,2026-03-13 06:14:00,User Service,Production,Bangalore,POST,500,464.5,1.61,243
REQ-01774,2026-01-06 01:52:00,Notification Service,Staging,Mumbai,PUT,200,315.3,0.76,69
REQ-01775,2026-04-09 04:07:00,User Service,Staging,Bangalore,GET,200,269.0,2.13,309
REQ-01776,2026-03-10 13:43:00,API Gateway,Staging,Mumbai,GET,503,374.2,2.29,7
REQ-01777,2026-04-20 23:31:00,Payment Service,Production,Pune,POST,503,650.1,2.86,299
REQ-01778,2026-02-05 02:10:00,Payment Service,Production,Mumbai,POST,201,189.9,1.93,17
REQ-01779,2026-02-14 04:27:00,User Service,Production,Pune,GET,429,239.8,2.84,311
REQ-01780,2026-04-06 04:01:00,Notification Service,Staging,Pune,POST,200,327.8,0.63,3
REQ-01781,2026-02-11 00:50:00,Payment Service,Staging,Pune,POST,500,253.1,2.2,195
REQ-01782,2026-03-30 13:21:00,API Gateway,Production,Bangalore,POST,200,242.8,2.42,165
REQ-01783,2026-06-28 14:45:00,Notification Service,Production,Bangalore,GET,503,416.2,3.8,262
REQ-01784,2026-02-21 17:31:00,API Gateway,Production,Mumbai,POST,200,189.1,1.76,281
REQ-01785,2026-01-02 08:43:00,API Gateway,Staging,Hyderabad,POST,500,495.0,1.18,376
REQ-01786,2026-06-27 18:20:00,API Gateway,Staging,Pune,PUT,200,176.0,2.95,343
REQ-01787,2026-02-13 13:14:00,Notification Service,Production,Pune,POST,200,228.7,3.3,1
REQ-01788,2026-01-07 20:48:00,User Service,Production,Bangalore,POST,200,246.5,2.32,452
REQ-01789,2026-04-14 10:59:00,Payment Service,Production,Pune,GET,400,267.0,3.91,137
REQ-01790,2026-06-04 07:07:00,User Service,Production,Bangalore,GET,200,325.3,3.14,499
REQ-01791,2026-06-14 03:59:00,User Service,Production,Pune,GET,200,321.1,1.78,130
REQ-01792,2026-03-24 19:58:00,Payment Service,Production,Bangalore,GET,502,643.7,0.98,485
REQ-01793,2026-06-21 18:48:00,User Service,Production,Hyderabad,POST,200,253.3,0.24,269
REQ-01794,2026-03-12 20:12:00,User Service,Staging,Pune,PUT,503,415.2,1.7,152
REQ-01795,2026-04-24 13:09:00,Payment Service,Production,Mumbai,GET,201,429.3,3.85,183
REQ-01796,2026-06-16 18:45:00,Notification Service,Production,Pune,GET,200,307.9,3.93,467
REQ-01797,2026-06-04 23:19:00,Notification Service,Production,Hyderabad,POST,200,232.7,3.11,175
REQ-01798,2026-03-22 22:45:00,API Gateway,Staging,Bangalore,DELETE,200,123.1,1.38,341
REQ-01799,2026-01-17 10:34:00,User Service,Production,Mumbai,GET,503,506.7,3.05,223
REQ-01800,2026-04-28 01:31:00,Auth Service,Production,Mumbai,POST,503,393.7,3.7,32
REQ-01801,2026-01-12 00:12:00,User Service,Production,Bangalore,GET,400,217.9,2.43,391
REQ-01802,2026-06-13 13:30:00,Notification Service,Production,Hyderabad,GET,200,297.3,3.35,327
REQ-01803,2026-01-30 16:27:00,Payment Service,Production,Hyderabad,GET,200,390.8,2.62,209
REQ-01804,2026-01-25 05:20:00,Notification Service,Production,Bangalore,GET,201,253.5,0.26,89
REQ-01805,2026-06-26 02:46:00,User Service,Production,Bangalore,GET,200,291.4,0.33,112
REQ-01806,2026-04-21 19:52:00,API Gateway,Production,Bangalore,DELETE,429,192.7,2.2,333
REQ-01807,2026-02-20 17:45:00,API Gateway,Production,Hyderabad,GET,200,218.2,2.02,66
REQ-01808,2026-02-25 22:45:00,Payment Service,Production,Mumbai,GET,200,408.4,2.91,31
REQ-01809,2026-04-13 22:02:00,User Service,Production,Pune,POST,200,165.0,1.17,323
REQ-01810,2026-02-04 17:19:00,User Service,Production,Mumbai,GET,503,142.8,1.95,151
REQ-01811,2026-02-23 21:34:00,Auth Service,Production,Mumbai,DELETE,200,132.0,1.52,73
REQ-01812,2026-01-16 20:54:00,Notification Service,Staging,Mumbai,PUT,503,481.4,2.38,22
REQ-01813,2026-01-01 16:13:00,Notification Service,Staging,Bangalore,GET,503,606.4,3.54,465
REQ-01814,2026-04-01 06:57:00,Auth Service,Production,Mumbai,GET,200,46.4,0.26,97
REQ-01815,2026-01-22 12:40:00,API Gateway,Production,Bangalore,POST,200,199.2,1.34,473
REQ-01816,2026-03-24 18:33:00,Notification Service,Production,Hyderabad,POST,201,290.0,3.62,287
REQ-01817,2026-06-14 21:20:00,Payment Service,Production,Bangalore,DELETE,200,410.6,1.36,177
REQ-01818,2026-03-18 02:18:00,API Gateway,Production,Hyderabad,GET,200,175.8,2.03,323
REQ-01819,2026-02-12 14:31:00,Notification Service,Production,Pune,POST,200,231.2,2.37,92
REQ-01820,2026-01-13 14:45:00,User Service,Production,Mumbai,GET,401,230.4,2.0,97
REQ-01821,2026-05-24 03:54:00,API Gateway,Production,Mumbai,POST,201,206.6,1.18,254
REQ-01822,2026-04-23 00:47:00,User Service,Production,Hyderabad,POST,200,188.0,2.31,280
REQ-01823,2026-03-24 21:22:00,Auth Service,Production,Pune,GET,200,163.1,2.25,471
REQ-01824,2026-01-16 19:49:00,Auth Service,Staging,Bangalore,POST,200,157.2,3.33,222
REQ-01825,2026-03-10 05:11:00,API Gateway,Production,Hyderabad,PUT,503,311.3,2.83,239
REQ-01826,2026-06-11 00:59:00,Payment Service,Production,Mumbai,GET,200,353.6,0.96,333
REQ-01827,2026-06-03 13:41:00,API Gateway,Production,Hyderabad,GET,200,251.3,3.45,134
REQ-01828,2026-04-26 06:41:00,User Service,Staging,Bangalore,POST,201,185.9,1.99,8
REQ-01829,2026-03-29 18:59:00,Notification Service,Production,Bangalore,GET,503,279.4,2.09,279
REQ-01830,2026-03-11 11:17:00,Notification Service,Production,Pune,PUT,201,203.5,2.74,60
REQ-01831,2026-04-30 11:07:00,Payment Service,Production,Mumbai,POST,500,514.4,2.75,333
REQ-01832,2026-01-09 14:03:00,Payment Service,Production,Mumbai,GET,200,195.1,2.66,177
REQ-01833,2026-06-03 14:00:00,Notification Service,Production,Hyderabad,GET,404,291.7,3.47,366
REQ-01834,2026-03-13 12:58:00,API Gateway,Production,Bangalore,POST,404,132.1,2.51,138
REQ-01835,2026-01-08 00:21:00,Auth Service,Production,Bangalore,GET,500,323.9,1.45,428
REQ-01836,2026-03-15 19:19:00,User Service,Production,Bangalore,GET,200,234.3,3.94,218
REQ-01837,2026-04-20 06:00:00,User Service,Production,Bangalore,GET,200,144.2,3.68,83
REQ-01838,2026-06-26 17:34:00,API Gateway,Production,Bangalore,GET,500,261.5,0.24,314
REQ-01839,2026-02-03 13:02:00,User Service,Production,Mumbai,GET,200,214.2,2.28,206
REQ-01840,2026-02-04 23:34:00,Auth Service,Production,Hyderabad,GET,200,182.3,3.33,275
REQ-01841,2026-05-30 09:01:00,User Service,Production,Bangalore,GET,400,174.4,3.7,328
REQ-01842,2026-06-26 21:13:00,Payment Service,Production,Pune,PUT,201,235.5,2.07,62
REQ-01843,2026-05-28 13:39:00,Payment Service,Production,Bangalore,POST,200,308.7,2.54,344
REQ-01844,2026-02-28 12:29:00,Payment Service,Staging,Hyderabad,GET,200,265.0,2.49,48
REQ-01845,2026-02-16 22:07:00,Auth Service,Staging,Pune,POST,200,166.0,0.52,373
REQ-01846,2026-04-16 10:36:00,Payment Service,Production,Mumbai,GET,200,553.2,3.56,274
REQ-01847,2026-01-15 02:45:00,Auth Service,Production,Hyderabad,DELETE,502,309.4,3.62,275
REQ-01848,2026-06-07 20:30:00,User Service,Production,Hyderabad,POST,201,233.0,2.2,399
REQ-01849,2026-03-04 12:51:00,User Service,Production,Bangalore,POST,200,298.1,0.25,219
REQ-01850,2026-04-02 16:19:00,Auth Service,Production,Bangalore,GET,503,288.2,0.35,103
REQ-01851,2026-05-19 09:08:00,Notification Service,Production,Hyderabad,POST,200,338.2,2.97,436
REQ-01852,2026-03-18 08:35:00,Notification Service,Production,Hyderabad,GET,503,463.2,3.12,342
REQ-01853,2026-03-21 06:04:00,Payment Service,Production,Bangalore,GET,200,312.7,0.83,452
REQ-01854,2026-06-17 11:32:00,Auth Service,Production,Bangalore,GET,200,170.7,0.84,371
REQ-01855,2026-05-02 13:20:00,User Service,Production,Hyderabad,GET,201,153.5,1.99,467
REQ-01856,2026-03-03 17:58:00,API Gateway,Production,Hyderabad,GET,201,195.5,3.04,156
REQ-01857,2026-04-11 11:47:00,Auth Service,Production,Hyderabad,POST,200,96.7,1.99,150
REQ-01858,2026-06-24 20:07:00,Auth Service,Production,Bangalore,GET,502,169.1,2.84,478
REQ-01859,2026-06-04 14:21:00,Auth Service,Production,Mumbai,POST,404,120.3,1.06,133
REQ-01860,2026-02-11 22:25:00,User Service,Production,Bangalore,GET,502,227.9,3.36,499
REQ-01861,2026-02-10 09:35:00,User Service,Production,Pune,GET,200,276.2,3.46,209
REQ-01862,2026-02-14 13:22:00,Auth Service,Production,Pune,POST,200,136.1,0.27,242
REQ-01863,2026-06-02 00:48:00,Auth Service,Production,Mumbai,GET,200,88.6,3.55,296
REQ-01864,2026-04-12 11:30:00,User Service,Production,Hyderabad,GET,200,189.8,3.29,153
REQ-01865,2026-06-04 11:32:00,Payment Service,Production,Hyderabad,GET,200,403.9,0.89,32
REQ-01866,2026-05-16 15:36:00,Payment Service,Production,Hyderabad,GET,200,302.7,0.37,202
REQ-01867,2026-01-12 08:01:00,API Gateway,Production,Hyderabad,GET,200,126.1,2.64,192
REQ-01868,2026-03-26 15:29:00,Auth Service,Production,Mumbai,GET,201,131.1,1.1,335
REQ-01869,2026-02-09 12:22:00,User Service,Production,Hyderabad,GET,201,155.5,2.09,364
REQ-01870,2026-02-13 12:39:00,Payment Service,Production,Bangalore,POST,201,296.5,1.14,494
REQ-01871,2026-04-12 02:49:00,Payment Service,Production,Pune,GET,200,227.2,3.71,195
REQ-01872,2026-03-07 21:17:00,Notification Service,Production,Hyderabad,POST,500,447.2,0.88,449
REQ-01873,2026-02-19 20:31:00,Auth Service,Production,Hyderabad,GET,200,72.0,1.79,21
REQ-01874,2026-05-30 21:50:00,Auth Service,Production,Pune,POST,500,86.6,1.61,380
REQ-01875,2026-02-09 13:31:00,User Service,Production,Mumbai,POST,500,386.6,3.39,340
REQ-01876,2026-05-27 23:28:00,Notification Service,Production,Pune,GET,404,191.1,2.28,397
REQ-01877,2026-04-08 22:35:00,API Gateway,Production,Bangalore,POST,400,135.9,2.23,367
REQ-01878,2026-03-24 12:59:00,API Gateway,Staging,Hyderabad,PUT,200,224.1,3.76,360
REQ-01879,2026-03-14 21:47:00,API Gateway,Production,Hyderabad,POST,200,216.4,1.65,412
REQ-01880,2026-04-06 11:33:00,User Service,Production,Bangalore,POST,201,282.8,2.23,347
REQ-01881,2026-04-14 14:42:00,User Service,Production,Bangalore,PUT,503,528.7,3.41,27
REQ-01882,2026-04-06 22:40:00,User Service,Production,Bangalore,GET,200,291.2,0.81,98
REQ-01883,2026-01-19 22:41:00,API Gateway,Production,Pune,GET,201,123.1,2.62,445
REQ-01884,2026-01-22 10:18:00,API Gateway,Staging,Hyderabad,GET,502,242.0,0.32,233
REQ-01885,2026-06-08 04:58:00,Notification Service,Production,Pune,GET,200,290.9,1.48,375
REQ-01886,2026-02-28 05:25:00,Notification Service,Production,Pune,POST,404,182.7,0.77,68
REQ-01887,2026-03-15 07:38:00,Payment Service,Production,Hyderabad,POST,500,523.7,0.21,458
REQ-01888,2026-05-09 09:44:00,API Gateway,Production,Hyderabad,POST,502,295.3,1.47,138
REQ-01889,2026-04-24 14:37:00,Auth Service,Staging,Hyderabad,GET,200,147.3,1.06,402
REQ-01890,2026-01-13 16:03:00,User Service,Production,Hyderabad,POST,200,267.7,1.53,390
REQ-01891,2026-04-06 17:25:00,User Service,Production,Mumbai,GET,200,233.3,1.73,420
REQ-01892,2026-04-18 10:56:00,API Gateway,Production,Bangalore,POST,404,158.4,1.12,285
REQ-01893,2026-04-25 04:11:00,Auth Service,Production,Bangalore,POST,500,175.1,2.48,256
REQ-01894,2026-05-25 12:14:00,Auth Service,Production,Bangalore,POST,400,112.4,3.0,353
REQ-01895,2026-01-08 21:59:00,Notification Service,Production,Bangalore,GET,503,647.7,3.3,482
REQ-01896,2026-03-12 12:44:00,Notification Service,Production,Bangalore,POST,401,160.8,0.98,12
REQ-01897,2026-03-12 12:21:00,API Gateway,Production,Mumbai,GET,200,188.5,2.07,431
REQ-01898,2026-06-07 06:05:00,API Gateway,Production,Pune,POST,201,142.8,1.33,414
REQ-01899,2026-03-16 17:16:00,Auth Service,Production,Bangalore,POST,200,204.5,3.17,377
REQ-01900,2026-02-11 13:50:00,API Gateway,Production,Bangalore,DELETE,404,171.9,0.43,315
REQ-01901,2026-06-08 01:51:00,User Service,Production,Bangalore,POST,201,137.9,0.14,66
REQ-01902,2026-05-25 18:23:00,Auth Service,Production,Bangalore,GET,200,148.6,0.89,124
REQ-01903,2026-05-08 22:21:00,Auth Service,Production,Mumbai,GET,429,151.3,2.22,448
REQ-01904,2026-01-11 10:29:00,Payment Service,Production,Bangalore,GET,200,338.8,2.5,119
REQ-01905,2026-06-12 17:24:00,API Gateway,Production,Pune,POST,201,213.8,3.46,31
REQ-01906,2026-04-05 00:30:00,API Gateway,Staging,Pune,GET,200,161.4,3.89,90
REQ-01907,2026-03-05 15:51:00,Notification Service,Production,Bangalore,PUT,200,91.7,1.91,212
REQ-01908,2026-01-18 01:43:00,Payment Service,Production,Bangalore,DELETE,200,439.3,3.58,435
REQ-01909,2026-03-08 02:41:00,User Service,Staging,Hyderabad,POST,502,220.6,1.16,16
REQ-01910,2026-03-21 21:22:00,Payment Service,Production,Mumbai,DELETE,200,470.0,2.72,143
REQ-01911,2026-06-01 16:26:00,Notification Service,Production,Mumbai,POST,201,249.8,2.58,44
REQ-01912,2026-06-16 12:08:00,API Gateway,Production,Bangalore,GET,201,125.1,1.64,214
REQ-01913,2026-03-23 02:54:00,Notification Service,Production,Hyderabad,GET,200,289.2,3.86,58
REQ-01914,2026-01-18 04:17:00,User Service,Production,Mumbai,POST,502,470.7,1.67,448
REQ-01915,2026-03-08 21:42:00,Notification Service,Staging,Pune,GET,200,167.6,3.16,285
REQ-01916,2026-05-22 15:15:00,API Gateway,Production,Mumbai,GET,201,261.8,2.57,297
REQ-01917,2026-03-06 16:00:00,Notification Service,Production,Pune,GET,200,106.9,3.97,144
REQ-01918,2026-01-26 04:18:00,API Gateway,Production,Mumbai,POST,200,212.3,0.22,334
REQ-01919,2026-05-07 12:07:00,Auth Service,Production,Bangalore,GET,200,95.8,2.26,391
REQ-01920,2026-02-26 23:01:00,API Gateway,Production,Mumbai,GET,503,428.2,3.66,6
REQ-01921,2026-03-29 10:05:00,Auth Service,Production,Bangalore,POST,404,138.3,1.64,471
REQ-01922,2026-02-20 02:11:00,API Gateway,Staging,Bangalore,GET,401,164.7,3.9,147
REQ-01923,2026-01-16 16:33:00,Payment Service,Production,Pune,POST,200,243.3,2.43,119
REQ-01924,2026-04-29 03:34:00,Auth Service,Staging,Hyderabad,POST,200,155.7,2.33,385
REQ-01925,2026-04-04 11:19:00,User Service,Production,Hyderabad,GET,200,158.0,2.54,304
REQ-01926,2026-03-08 17:33:00,Payment Service,Production,Pune,GET,200,382.6,3.71,164
REQ-01927,2026-01-27 22:27:00,User Service,Production,Pune,POST,401,222.4,1.0,332
REQ-01928,2026-05-20 03:01:00,Payment Service,Staging,Mumbai,GET,502,482.6,2.26,244
REQ-01929,2026-01-11 20:28:00,API Gateway,Production,Bangalore,GET,200,176.8,3.39,330
REQ-01930,2026-05-21 05:58:00,Notification Service,Production,Pune,GET,200,354.6,2.18,246
REQ-01931,2026-03-26 23:02:00,API Gateway,Production,Bangalore,GET,200,161.1,1.66,377
REQ-01932,2026-06-13 22:33:00,Auth Service,Production,Pune,GET,200,141.7,0.46,396
REQ-01933,2026-02-05 17:05:00,API Gateway,Production,Mumbai,DELETE,200,212.4,2.42,393
REQ-01934,2026-03-03 08:20:00,Payment Service,Production,Hyderabad,DELETE,200,342.9,3.61,366
REQ-01935,2026-01-02 15:15:00,User Service,Production,Pune,POST,201,262.6,1.31,330
REQ-01936,2026-06-03 11:31:00,Auth Service,Production,Mumbai,POST,201,160.6,0.75,423
REQ-01937,2026-02-17 15:10:00,API Gateway,Production,Hyderabad,PUT,200,180.1,1.54,23
REQ-01938,2026-05-01 03:04:00,User Service,Staging,Pune,POST,201,210.0,3.65,165
REQ-01939,2026-06-05 12:03:00,Payment Service,Production,Bangalore,POST,200,353.2,2.23,315
REQ-01940,2026-04-25 03:24:00,API Gateway,Production,Mumbai,GET,201,287.5,0.84,264
REQ-01941,2026-02-01 08:41:00,API Gateway,Production,Mumbai,GET,200,221.6,2.26,492
REQ-01942,2026-05-19 08:29:00,Auth Service,Production,Bangalore,POST,429,143.0,1.76,95
REQ-01943,2026-03-30 01:20:00,API Gateway,Production,Hyderabad,POST,200,227.4,1.58,62
REQ-01944,2026-05-26 23:06:00,API Gateway,Production,Mumbai,POST,200,191.0,0.24,113
REQ-01945,2026-03-08 23:01:00,Payment Service,Staging,Mumbai,DELETE,200,267.5,1.52,338
REQ-01946,2026-02-10 06:05:00,Payment Service,Production,Bangalore,GET,200,398.7,3.94,70
REQ-01947,2026-02-18 09:18:00,Notification Service,Production,Hyderabad,GET,429,150.3,2.65,454
REQ-01948,2026-04-23 19:03:00,Payment Service,Production,Pune,POST,200,301.1,2.7,385
REQ-01949,2026-02-01 01:00:00,Notification Service,Production,Bangalore,GET,401,193.3,0.5,417
REQ-01950,2026-03-09 16:41:00,Auth Service,Staging,Hyderabad,POST,429,171.3,3.21,461
REQ-01951,2026-01-10 03:48:00,Auth Service,Production,Bangalore,GET,200,101.9,1.87,160
REQ-01952,2026-05-29 17:26:00,Payment Service,Production,Mumbai,GET,500,476.0,1.98,412
REQ-01953,2026-01-31 02:21:00,Payment Service,Production,Mumbai,GET,200,302.5,1.23,213
REQ-01954,2026-01-25 10:09:00,Auth Service,Production,Bangalore,GET,200,171.0,1.58,495
REQ-01955,2026-05-21 10:20:00,Payment Service,Production,Bangalore,GET,200,285.4,1.43,138
REQ-01956,2026-02-10 17:22:00,Payment Service,Production,Hyderabad,POST,429,256.6,0.61,173
REQ-01957,2026-01-26 22:16:00,Payment Service,Staging,Pune,GET,503,713.3,2.23,5
REQ-01958,2026-02-22 22:30:00,Notification Service,Production,Hyderabad,DELETE,200,339.4,2.01,227
REQ-01959,2026-04-11 21:56:00,Payment Service,Production,Mumbai,GET,401,422.7,1.91,37
REQ-01960,2026-05-17 07:46:00,User Service,Production,Hyderabad,POST,200,121.9,0.75,1
REQ-01961,2026-02-18 08:54:00,Notification Service,Production,Mumbai,DELETE,200,173.2,3.26,210
REQ-01962,2026-06-16 05:25:00,API Gateway,Production,Mumbai,POST,200,210.5,3.36,43
REQ-01963,2026-04-25 08:49:00,API Gateway,Production,Pune,POST,200,165.4,1.58,176
REQ-01964,2026-06-26 01:55:00,User Service,Production,Pune,POST,201,78.6,3.75,244
REQ-01965,2026-04-07 14:50:00,Auth Service,Staging,Hyderabad,POST,400,50.6,3.67,373
REQ-01966,2026-02-17 17:59:00,User Service,Production,Pune,DELETE,200,238.8,1.91,13
REQ-01967,2026-04-12 21:46:00,API Gateway,Production,Pune,POST,200,227.1,0.42,11
REQ-01968,2026-03-06 14:39:00,Payment Service,Production,Mumbai,POST,500,980.0,2.82,120
REQ-01969,2026-02-24 21:52:00,Notification Service,Production,Bangalore,GET,200,300.0,3.43,120
REQ-01970,2026-01-16 10:31:00,Notification Service,Production,Hyderabad,DELETE,200,245.6,2.77,94
REQ-01971,2026-05-18 12:45:00,API Gateway,Production,Bangalore,GET,500,349.6,0.95,282
REQ-01972,2026-02-04 09:45:00,User Service,Production,Bangalore,POST,502,342.2,0.25,320
REQ-01973,2026-06-05 19:10:00,Notification Service,Production,Bangalore,POST,200,261.5,3.14,85
REQ-01974,2026-04-09 03:20:00,API Gateway,Production,Mumbai,GET,200,113.8,2.51,392
REQ-01975,2026-01-15 14:58:00,Notification Service,Production,Mumbai,GET,200,319.0,2.25,304
REQ-01976,2026-05-17 18:27:00,API Gateway,Production,Pune,POST,200,174.1,1.87,54
REQ-01977,2026-03-19 08:54:00,User Service,Production,Bangalore,PUT,200,238.0,2.61,150
REQ-01978,2026-04-08 18:53:00,Notification Service,Production,Pune,POST,200,267.6,1.63,352
REQ-01979,2026-03-16 10:03:00,Auth Service,Staging,Pune,POST,429,91.7,0.88,123
REQ-01980,2026-06-14 21:12:00,API Gateway,Production,Bangalore,POST,200,139.5,1.05,148
REQ-01981,2026-02-22 02:36:00,Payment Service,Production,Bangalore,GET,429,369.8,3.3,25
REQ-01982,2026-03-03 01:57:00,API Gateway,Production,Bangalore,POST,200,134.9,3.61,417
REQ-01983,2026-05-28 08:21:00,User Service,Production,Mumbai,PUT,200,195.6,3.19,54
REQ-01984,2026-06-28 04:38:00,API Gateway,Production,Hyderabad,POST,200,202.9,0.81,228
REQ-01985,2026-05-28 08:44:00,Notification Service,Staging,Bangalore,PUT,200,306.5,2.03,461
REQ-01986,2026-02-03 06:38:00,Notification Service,Staging,Bangalore,POST,201,174.0,1.42,233
REQ-01987,2026-03-27 03:38:00,API Gateway,Production,Mumbai,POST,200,192.4,0.72,376
REQ-01988,2026-06-27 23:26:00,API Gateway,Staging,Hyderabad,DELETE,200,90.4,1.37,297
REQ-01989,2026-01-29 18:17:00,Auth Service,Production,Bangalore,GET,200,116.1,0.24,140
REQ-01990,2026-02-11 23:57:00,Payment Service,Staging,Hyderabad,POST,200,320.7,1.48,301
REQ-01991,2026-05-11 15:24:00,Notification Service,Production,Pune,GET,429,146.1,2.78,219
REQ-01992,2026-01-26 02:38:00,Payment Service,Production,Pune,POST,502,304.1,2.98,53
REQ-01993,2026-04-21 15:19:00,Auth Service,Production,Pune,GET,200,49.8,1.13,146
REQ-01994,2026-02-19 09:23:00,API Gateway,Staging,Pune,GET,200,209.5,1.05,50
REQ-01995,2026-04-04 20:51:00,Payment Service,Production,Pune,GET,200,404.3,2.35,61
REQ-01996,2026-02-27 20:19:00,User Service,Production,Pune,POST,500,223.8,1.25,365
